lat_gps,lon_gps,alt_gps,roll,pitch,yaw,vn,ve,vf,vl,vu,ax,ay,az,af,al,au,wx,wy,wz,wf,wl,wu,pos_accuracy,vel_accuracy,navstat,numsats,posmode,velmode,orimode,lat,lon,depth,height,time,time_gps
40.619245001,121.005241667,14.3989,-0.1843067690106012,-0.04241150082346221,2.568251994309656,15.037025863130195,12.92081408184411,-2.540322,-20.0,3.6613567864463348,0.0,0.0,0.0,0.0,0.0,0.0,-0.0375,0.05,0.0015,-0.0375,0.05,0.0015,-2.540322,20.0,0.109,0.0,0.0,0.0,0.0,40.619250045,121.005234177,0.0,-0.0375,0.0,0.0
40.619245001,121.005241667,14.3989,-0.18884462506578648,-0.0317649923862968,2.568251994309656,1630.7694033123244,902.2678607690119,137.969727,-1893.116455,359.7630481357115,679.6538275817246,-9325.696822598597,0.8866995073833148,679.6538275817246,-9325.696822598597,0.8866995073833148,0.0132,0.05,0.0192,0.0132,0.05,0.0192,137.969727,1893.116455,0.18,0.20300000000133878,0.20300000000133878,0.20300000000133878,0.20300000000133878,40.619252582,121.005230418,0.0,0.0132,0.20300000000133878,0.0
40.619245001,121.005241667,14.3989,-0.18622663118779495,-0.02652900463031381,2.569473724786052,1633.5800616957197,898.9377007401563,138.008163,-1892.907471,354.22052955956224,1353.021205896251,-18557.916382543568,2.0686274510016407,1353.021205896251,-18557.916382543568,2.0686274510016407,0.0422,0.05,0.0264,0.0422,0.05,0.0264,138.008163,1892.907471,0.211,0.30500000000029104,0.30500000000029104,0.30500000000029104,0.30500000000029104,40.619253848,121.005228535,0.0,0.0422,0.30500000000029104,0.0
40.619245001,121.005241667,14.3989,-0.17400932642383465,-0.017278759594743863,2.572440784514442,1641.4675288368833,892.9189283988668,138.145065,-1892.542603,330.2753112117599,687.2888805938303,-9415.634840752393,1.3980099502422787,687.2888805938303,-9415.634840752393,1.3980099502422787,0.0758,0.04,0.0064,0.0758,0.04,0.0064,138.145065,1892.542603,0.281,0.5060000000012224,0.5060000000012224,0.5060000000012224,0.5060000000012224,40.619255674,121.0052246,0.0,0.0758,0.5060000000012224,0.0
40.619245001,121.005241667,13.8989,-0.1647590813882647,-0.012915436464758038,2.5710445211128468,1643.4794217403005,895.2452048124078,138.213882,-1892.358276,312.46511548612966,1368.4542772446791,-18736.2205546876,3.326732673308548,1368.4542772446791,-18736.2205546876,3.326732673308548,0.114,0.05,-0.0209,0.114,0.05,-0.0209,138.213882,1892.358276,0.336,0.6069999999999709,0.6069999999999709,0.6069999999999709,0.6069999999999709,40.619256598,121.005222615,0.0,0.114,0.6069999999999709,0.0
40.619263335,121.005221667,13.8989,-0.15184364492350666,-0.008377580409572781,2.566681197982861,1642.8051525976741,902.9759815724897,137.883484,-1891.533325,287.63853833633823,1351.7988627589837,-18544.44436293559,3.7549019608228837,1351.7988627589837,-18544.44436293559,3.7549019608228837,0.1415,0.06,-0.0517,0.1415,0.06,-0.0517,137.883484,1891.533325,0.383,0.7089999999989232,0.7089999999989232,0.7089999999989232,0.7089999999989232,40.619264265,121.005219687,0.0,0.1415,0.7089999999989232,0.0
40.619263335,121.005221667,13.8989,-0.136659280431156,-0.003665191429188092,2.5593508151244846,1640.2742554819358,915.889124657408,137.950195,-1891.348267,258.6043181501591,1352.4528921225178,-18542.63006815657,4.294117646949776,1352.4528921225178,-18542.63006815657,4.294117646949776,0.1697,0.06,-0.0846,0.1697,0.06,-0.0846,137.950195,1891.348267,0.438,0.8110000000015134,0.8110000000015134,0.8110000000015134,0.8110000000015134,40.619265206,121.005217716,0.0,0.1697,0.8110000000015134,0.0
40.619263335,121.005221667,13.8989,-0.08883725892651137,0.005585053606381855,2.5345671397461653,1626.2841823018064,960.207984619844,138.073181,-1890.978394,167.5235998733331,686.9312487654691,-9407.852706594347,2.641791044811694,686.9312487654691,-9407.852706594347,2.641791044811694,0.3204,0.06,-0.1523,0.3204,0.06,-0.1523,138.073181,1890.978394,0.531,1.0119999999988067,1.0119999999988067,1.0119999999988067,1.0119999999988067,40.619267144,121.005213874,0.0,0.3204,1.0119999999988067,0.0
40.619263335,121.005221667,13.8989,-0.05009094953223726,0.009948376736367677,2.5157175838246264,1611.9167217153222,993.5201838019432,138.131653,-1890.790527,93.87028960289604,1367.6401286805556,-18720.698286686365,5.7227722770925,1367.6401286805556,-18720.698286686365,5.7227722770925,0.3858,0.04,-0.1868,0.3858,0.04,-0.1868,138.131653,1890.790527,0.578,1.1130000000011933,1.1130000000011933,1.1130000000011933,1.1130000000011933,40.61926815,121.005211959,0.0,0.3858,1.1130000000011933,0.0
40.619263335,121.005221667,13.8989,-0.008552113334772215,0.012217304763960306,2.495471764501492,1592.7633172487963,1027.7876708206986,138.186432,-1890.601562,15.087943607536676,1354.7689411903866,-18535.309431562942,5.970588235355447,1354.7689411903866,-18535.309431562942,5.970588235355447,0.4473,0.01,-0.2129,0.4473,0.01,-0.2129,138.186432,1890.601562,0.609,1.2150000000001455,1.2150000000001455,1.2150000000001455,1.2150000000001455,40.619269186,121.005210071,0.0,0.4473,1.2150000000001455,0.0
40.619263335,121.005221667,13.8989,0.03735004599267865,0.012740903539558606,2.4733060830011646,1567.8365017687397,1062.784295046446,138.237,-1890.411255,-71.7135120661759,1368.6831683337907,-18716.943119043797,6.267326732750925,1368.6831683337907,-18716.943119043797,6.267326732750925,0.4798,-0.01,-0.2323,0.4798,-0.01,-0.2323,138.237,1890.411255,0.633,1.315999999998894,1.315999999998894,1.315999999998894,1.315999999998894,40.619270253,121.005208214,0.0,0.4798,1.315999999998894,0.0
40.619263335,121.005221667,13.7973,0.13369222070276565,0.009075712110370514,2.4239132651697246,1500.7246545535425,1129.4751387307901,138.348495,-1890.11377,-252.5513862515678,684.893539600112,-9356.99886133356,3.1732673267148424,684.893539600112,-9356.99886133356,3.1732673267148424,0.4645,-0.06,-0.2559,0.4645,-0.06,-0.2559,138.348495,1890.11377,0.641,1.518000000000029,1.518000000000029,1.518000000000029,1.518000000000029,40.619271742,121.005205006,0.0,0.4645,1.518000000000029,0.0
40.619263335,121.005221667,13.7973,0.17767451785302274,0.0066322511575784525,2.3970351946890123,1460.3415673780778,1160.488114263475,138.400787,-1889.962036,-334.3374033718458,1370.3048217991575,-18712.495406172453,6.108910891164803,1370.3048217991575,-18712.495406172453,6.108910891164803,0.4215,-0.07,-0.2696,0.4215,-0.07,-0.2696,138.400787,1889.962036,0.617,1.6189999999987776,1.6189999999987776,1.6189999999987776,1.6189999999987776,40.619272526,121.005203413,0.0,0.4215,1.6189999999987776,0.0
40.619293335,121.005206667,13.7973,0.2209586833024821,0.004363323129985824,2.3652702023027157,1409.1107502101777,1194.5490795231638,136.807495,-1888.146729,-413.85272268531287,1315.456682654391,-18155.257009092078,5.480769230611252,1315.456682654391,-18155.257009092078,5.480769230611252,0.3618,-0.08,-0.2894,0.3618,-0.08,-0.2894,136.807495,1888.146729,0.57,1.7230000000017753,1.7230000000017753,1.7230000000017753,1.7230000000017753,40.619294189,121.005205047,0.0,0.3618,1.7230000000017753,0.0
40.619293335,121.005206667,13.7973,0.25342180738957665,0.0027925268031909274,2.3342033416172163,1361.6467023610733,1226.8680869844584,136.849258,-1887.994995,-473.2504893272824,1354.9431485316402,-18693.019752706867,4.950495049566291,1354.9431485316402,-18693.019752706867,4.950495049566291,0.2931,-0.1,-0.3095,0.2931,-0.1,-0.3095,136.849258,1887.994995,0.5,1.8240000000005239,1.8240000000005239,1.8240000000005239,1.8240000000005239,40.619295032,121.005203552,0.0,0.2931,1.8240000000005239,0.0
40.619293335,121.005206667,13.7973,0.3028146252210162,-0.0006981317007977319,2.2650883032382407,1258.4506676809617,1296.9195660283037,136.912384,-1887.683472,-562.4905079419859,681.1561393003265,-9391.460059657977,1.751243781086413,681.1561393003265,-9391.460059657977,1.751243781086413,0.1935,-0.13,-0.3418,0.1935,-0.13,-0.3418,136.912384,1887.683472,0.352,2.025000000001455,2.025000000001455,2.025000000001455,2.025000000001455,40.619296889,121.005200693,0.0,0.1935,2.025000000001455,0.0
40.619293335,121.005206667,13.7973,0.3206169835913584,-0.0041887902047863905,2.2275637243203628,1204.197894229043,1333.6299994341516,136.938278,-1887.525024,-594.004501559046,1342.5321372686924,-18505.14729430773,2.833333333362437,1342.5321372686924,-18505.14729430773,2.833333333362437,0.1702,-0.16,-0.3494,0.1702,-0.16,-0.3494,136.938278,1887.525024,0.289,2.1270000000004075,2.1270000000004075,2.1270000000004075,2.1270000000004075,40.619297867,121.005199297,0.0,0.1702,2.1270000000004075,0.0
40.619293335,121.005206667,13.7973,0.3361504139341079,-0.009250245035569947,2.1889919478512883,1148.9728731028044,1369.3331801645427,136.958008,-1887.365723,-621.0433975504347,1342.7255686412434,-18503.58551979791,2.2941176470823885,1342.7255686412434,-18503.58551979791,2.2941176470823885,0.1339,-0.19,-0.3491,0.1339,-0.19,-0.3491,136.958008,1887.365723,0.234,2.2289999999993597,2.2289999999993597,2.2289999999993597,2.2289999999993597,40.619298885,121.005197951,0.0,0.1339,2.2289999999993597,0.0
40.619293335,121.005206667,13.7973,0.3480186528476693,-0.016231562043547264,2.149547506756216,1093.8083195426013,1404.589763615343,136.971573,-1887.205566,-641.1061202381876,1356.1541880867676,-18685.203623320867,2.0099009900515186,1356.1541880867676,-18685.203623320867,2.0099009900515186,0.0857,-0.2,-0.343,0.0857,-0.2,-0.343,136.971573,1887.205566,0.203,2.3300000000017462,2.3300000000017462,2.3300000000017462,2.3300000000017462,40.619299943,121.00519666,0.0,0.0857,2.3300000000017462,0.0
40.619293335,121.005206667,13.9926,0.35779249665883756,-0.0301941960595019,2.072054887967668,986.7292784911701,1474.6728625674148,136.834198,-1886.844116,-656.2085183366992,680.7671542380228,-9387.28415933039,0.7761194029955258,680.7671542380228,-9387.28415933039,0.7761194029955258,-0.0064,-0.18,-0.3319,-0.0064,-0.18,-0.3319,136.834198,1886.844116,0.156,2.5309999999990396,2.5309999999990396,2.5309999999990396,2.5309999999990396,40.619303262,121.005195306,0.0,-0.0064,2.5309999999990396,0.0
40.619293335,121.005206667,13.9926,0.35622170033204265,-0.03438298626428829,2.035752039526186,935.2404397026012,1509.1225398420179,136.758301,-1886.664185,-652.7473272475224,1340.7676568286968,-18496.70769560872,1.1470588235002828,1340.7676568286968,-18496.70769560872,1.1470588235002828,-0.0491,-0.15,-0.3198,-0.0491,-0.15,-0.3198,136.758301,1886.664185,0.117,2.63300000000163,2.63300000000163,2.63300000000163,2.63300000000163,40.619304956,121.005194704,0.0,-0.0491,2.63300000000163,0.0
